652.3802407611050,173,-5.811075140790510
679.0325698348520,173,-5.708997760021830
704.7869584215220,173,-5.564430641082080
730.5361490893080,173,-5.431194985307760
753.510950553172,173,-5.346127794084440
777.413580537692,173,-5.238394427830960
799.4748477578290,173,-5.144831887932870
821.5478102954530,173,-5.025773555912550
843.59348375894,173,-4.966205405510770
623.9619187467820,183,-5.7630171320157700
652.4634074632370,183,-5.629771730143550
679.1144370572630,183,-5.530527215166230
704.8571303264450,183,-5.411455888348700
728.7519634326410,183,-5.320719716843370
754.4803624248940,183,-5.23280991373079
775.6267959215830,183,-5.133584890949290
798.5912015476800,183,-5.071180626056840
822.4925320524790,183,-4.966280125594720
841.7846079875770,183,-4.909554587082200
594.6911380356090,203,-5.573319082372400
624.9963046045440,203,-5.508055962094180
651.6486336782910,203,-5.405978581325500
679.2313902321360,203,-5.275569293943940
704.9571902649480,203,-5.193325222414080
729.76555761487,203,-5.111084399583520
753.6486954035780,203,-5.045844020200410
775.706064184552,203,-4.960780077676400
798.6860635672990,203,-4.864381423287650
821.6504691933970,203,-4.801977158395210
842.7904052914810,203,-4.716916464570500
564.4171589799730,213,-5.5705934236580000
595.6566514681680,213,-5.468499799392820
624.1425464279740,213,-5.369248787016900
652.623243468896,213,-5.281329237806410
678.349043501708,213,-5.199085166276550
704.9883777782470,213,-5.125336443421470
728.8793124452800,213,-5.043098869290210
751.8528144294230,213,-4.9608645438582500
777.5734165433510,213,-4.889951935493830
798.7042562833910,213,-4.824721302208630
820.7564271454820,213,-4.750988822850050
595.6969353395130,223,-5.380680959860700
623.2589002178250,223,-5.295597525140870
652.6518320227540,223,-5.21900619039652
678.3854289338910,223,-5.119764924118510
705.0260626901500,223,-5.043183335472060
728.9143983977420,223,-4.966611492923520
752.79883566617,223,-4.898538247749060
776.681973454878,223,-4.833297868365950
798.7315453575280,223,-4.765231120590090
565.4346516013650,233,-5.352459509024080
594.8327813251770,233,-5.264536711114290
624.2244136503850,233,-5.190778242161300
652.6947148535400,233,-5.125521619281680
679.3470439272880,233,-5.023444238513010
704.1554112772100,233,-4.9412034156824500
729.8695159925350,233,-4.8844551362748100
753.7552527406840,233,-4.813549025308990
775.807423602775,233,-4.739816545950420
799.6879624320410,233,-4.680241898150030
531.5000381722170,243,-5.329916784567380
565.4853313104770,243,-5.241977743161080
595.7878989199700,243,-5.1823803544655800
624.2711949203340,243,-5.0887950736723800
652.7492930018140,243,-5.006541256044610
678.4659966765810,243,-4.944127245054260
705.1053309531200,243,-4.870378522199180
729.9097998638800,243,-4.796636296742690
754.7051724165940,243,-4.742724131825720
775.8321137174700,243,-4.685992095914600
800.6326841890680,243,-4.620748467832190
497.56932318223100,253,-5.298875462736610
532.4681505642180,253,-5.219431770005090
565.5269146615420,253,-5.151326037837600
594.9224454259130,253,-5.069068971510530
623.3992440276720,253,-4.9896480196741200
651.8747431497110,253,-4.913059933629070
678.5075800276460,253,-4.8534755397307800
705.1482137839060,253,-4.776893951084340
728.1126194100040,253,-4.714489686191890
752.9040935235550,253,-4.669076118649000
775.8646007104900,253,-4.615170451130630
799.7516369383610,253,-4.541431474373450
498.5504303714400,263,-5.160061790260730
532.5110333950050,263,-5.125947198890250
564.667958566089,263,-5.023850325925760
595.8931567773550,263,-4.9529182253655200
625.2795911836800,263,-4.890491219577960
652.8324597039460,263,-4.825237845397650
681.2988624679390,263,-4.768479819892110
706.0981334598160,263,-4.706069057601060
729.0625390859140,263,-4.64366479270862
753.8592111183480,263,-4.5869197620002900
777.7384504678940,263,-4.530177979991260
461.8505240964150,273,-5.165857469815520
497.6680836410120,273,-5.08357766259334
531.6494783401100,273,-5.0041372185611200
566.5431078032130,273,-4.936024988995030
596.849573851869,273,-4.867929002925450
625.3159766158620,273,-4.811170977419920
653.7823793798560,273,-4.754412951914380
679.5068799329470,273,-4.675001746175880
705.2131877699460,273,-4.6352506615164000
730.9324904041540,273,-4.5671709189433300
753.8890991519270,273,-4.521763848799040
375.66772953278800,296.6,-5.044349618521490
420.6531185076780,296.6,-4.976201653263080
460.1430077432750,296.6,-4.888243119660970
497.78633629560600,296.6,-4.82578687557969
532.6786662789890,296.6,-4.760507511804960
565.7374303763130,296.6,-4.692401779637480
596.0386985060860,296.6,-4.635637256733340
625.4212344732480,296.6,-4.581708848319850
651.130141269689,296.6,-4.536292032077660
680.5113777571300,296.6,-4.485196489455540
705.304151350403,296.6,-4.436950056121280
729.1768933013450,296.6,-4.394372603069050
753.9748648135000,296.6,-4.334794706569360
420.68950393986000,303,-4.89688141110503
461.0877295003010,303,-4.828749689343130
497.81622432918400,303,-4.760630962378440
531.7859237107940,303,-4.706686310468450
563.9259556455090,303,-4.6414166927916200
596.0620891410600,303,-4.584645672488880
626.3555603925080,303,-4.544878344332890
654.8258615956640,303,-4.479621721453270
680.5308699529430,303,-4.442703502585150
705.3236435462150,303,-4.394457069250900
730.1216150583710,303,-4.334879172751210
754.9156881313640,303,-4.283799873625600
375.7417998768740,313,-4.8828762684140300
421.65111893325700,313,-4.800560725499530
461.1280133716460,313,-4.740930849811010
499.69137356630800,313,-4.672805625447710
530.906175939808,313,-4.624536451218340
565.7933080043080,313,-4.570588550609050
596.0932766543590,313,-4.5166568934962700
625.4758126215220,313,-4.462728485082790
652.0969541819690,313,-4.4286398833067200
681.4859875477350,313,-4.360547145936450
705.3600289783980,313,-4.315136827092850
729.2301719698980,313,-4.278225105623340
754.0268440023320,313,-4.221480074915010
376.69042007306300,323,-4.8148842407221200
420.77137116227100,323,-4.718410866249430
460.249565080381,323,-4.655948124769550
497.8863962341080,323,-4.607656209645060
531.8586945751600,323,-4.548045826152360
564.9083623144380,323,-4.4997701545243800
596.1218652082170,323,-4.4543338460863700
625.5031016956590,323,-4.403238303464250
654.8817392236580,323,-4.357808492424850
678.7609785732040,323,-4.301066710415820
705.3834196133720,323,-4.264145242848400
730.1748937269240,323,-4.2187316753055
376.7475971807790,333,-4.690238145902340
420.81295451333700,333,-4.627759160925950
462.12341483778400,333,-4.570955653630180
497.01314586172600,333,-4.511342021438170
533.7351432920040,333,-4.45738762343027
565.8621804295110,333,-4.420446663667040
596.156951160679,333,-4.377846469719690
624.61945548551,333,-4.3295870415882200
652.1606286882890,333,-4.289829459530140
678.7843692081780,333,-4.250075126171360
704.4893775654570,333,-4.213156907303240
730.195685402457,333,-4.17340582264376
375.8691488895130,343,-4.605255420860870
421.76417366896700,343,-4.554101401651310
461.24106810735700,343,-4.494471525962790
499.7966314236940,343,-4.443343496347650
533.7689297647450,343,-4.383733112854940
564.9746357802000,343,-4.3552939991650800
596.19073763342,343,-4.304191959144360
625.5628777628160,343,-4.2729264770617500
653.1079494047570,343,-4.224670297629590
680.6465236480940,343,-4.190578447154220
705.431500363042,343,-4.159329208568120
731.1404071594830,343,-4.113912392325920
